Philosophy,PHIL,126,Philosophy of Social Sciences,5.0,Prerequisite(s): PHIL 9; one from course PHIL 11 or PHIL 22 or PHIL 23 or PHIL 24 or PHIL 80E or BME 80G/PHIL 80G or PHIL 80M or PHIL 80S; and PHIL 100A or PHIL 100B or PHIL 100C.,"Examines philosophical concerns regarding the methods and assumptions of the social sciences. For example, must the methods of the social sciences differ in some important ways from those used by the natural sciences? Another issue concerns problems arising from studying groups where the very notion of rationality appears to vary from culture to culture or over historical periods.",None,
Philosophy,PHIL,127,Philosophy of Biology,5.0,Prerequisite(s): PHIL 9; PHIL 11 or PHIL 22 or PHIL 24; PHIL 100A or PHIL 100B or PHIL 100C.,"Can developmental processes be reduced to gene expression? Does the history of life exhibit trends (e.g. increasing complexity)? How are we to understand key concepts such as fitness, species, adaptation, and gene? Is there such a thing as human nature? Course surveys these and other core philosophical topics in the biological sciences.",None,
Philosophy,PHIL,133,Philosophy of Mind,5.0,Prerequisite(s): PHIL 9; one from PHIL 11 or PHIL 22 or PHIL 23 or PHIL 24 or PHIL 80E or BME 80G/PHIL 80G or PHIL 80M or PHIL 80S; and PHIL 100A or PHIL 100B or PHIL 100C.,"Focuses on philosophical questions concerning the nature of mind. Central topics include the relation between mind and matter,  and the nature of consciousness. Other topics typically explored include: artificial intelligence; animal consciousness and intelligence; and the relation between thought and language.",None,
Philosophy,PHIL,135,Philosophy of Psychology,5.0,"Prerequisite(s): PHIL 9; one from PHIL 11 or PHIL 22 or PHIL 23 or PHIL 24 or PHIL 80E or BME 80G/PHIL 80G or PHIL 80M or PHIL 80S; and PHIL 100A or PHIL 100B or PHIL 100C. Enrollment is restricted to sophomores, juniors, and seniors.","Looks at philosophical issues raised by current research on the nature of perception, cognition, and consciousness in psychology and cognitive science or neuroscience. Can there be a science of the mind? Could machines be conscious? Do animals have minds? How did the mind evolve? These and a host of related questions form the subject matter of this course.",None,
Philosophy,PHIL,140,History of Ethics,5.0,Prerequisite(s): PHIL 9; one from PHIL 11 or PHIL 22 or PHIL 23 or PHIL 24 or PHIL 80E or BME 80G/PHIL 80G or PHIL 80M or PHIL 80S; and PHIL 100A or PHIL 100B or PHIL 100C.,"A careful study of any one or a number of selected primary texts in the history of moral philosophy, with some emphasis on the relation to contemporary issues.",None,
Philosophy,PHIL,142,Advanced Ethics,5.0,Prerequisite(s): PHIL 9; one from PHIL 11 or PHIL 22 or PHIL 23 or PHIL 24 or PHIL 80E or BME 80G/PHIL 80G or PHIL 80M or PHIL 80S; and PHIL 100A or PHIL 100B or PHIL 100C.,"An examination of central issues in ethical theory including the nature of and justification for the moral point of view, the place of reason in ethics, the status of moral principles, and the nature of moral experience.",None,
Philosophy,PHIL,143,Applied Ethics: Ethics Bowl,5.0,None,Intensive application of ethics through Ethics Bowl-style debate. Cases change annually. Students develop oral advocacy skills and are given the opportunity to compete for a position on the extracurricular Ethics Bowl team.,None,
Philosophy,PHIL,144,Topics in Social and Political Philosophy,5.0,Prerequisite(s): PHIL 9; one from PHIL 11 or PHIL 22 or PHIL 23 or PHIL 24 or PHIL 80E or BME 80G/PHIL 80G or PHIL 80M or PHIL 80S; and PHIL 100A or PHIL 100B or PHIL 100C.,"A study of selected classical and contemporary writings dealing with topics such as the nature and legitimacy of the liberal state, the limits of political obligation, and theories of distributive justice and rights. (Formerly Social and Political Philosophy.)",None,
Philosophy,PHIL,147,Topics in Feminist Philosophy,5.0,Prerequisite(s): PHIL 9; one from PHIL 11 or PHIL 22 or PHIL 23 or PHIL 24 or PHIL 80E or BME 80G/PHIL 80G or PHIL 80M or PHIL 80S; and PHIL 100A or PHIL 100B or PHIL 100C.,"Topics in feminist philosophy, which may include: the nature of feminist philosophy, feminist approaches to philosophical issues, social and political philosophy, theories of knowledge, ethics, aesthetics, and science, technology, and medicine studies. Presupposes some familiarity with philosophy or feminist scholarship.",None,
Philosophy,PHIL,148,The Holocaust and Philosophy,5.0,Prerequisite(s): PHIL 9; one from PHIL 11 or PHIL 22 or PHIL 23 or PHIL 24 or PHIL 80E or BME 80G/PHIL 80G or PHIL 80M or PHIL 80S; and PHIL 100A or PHIL 100B or PHIL 100C. Enrollment is restricted to juniors and seniors.,"By using the historiography of the Holocaust as a case study, examines the epistemology and ontology of historical knowledge, i.e., how the past is known, and what about it there is to know.",None,
Philosophy,PHIL,152,Aesthetics,5.0,Prerequisite(s): PHIL 9; one from PHIL 11 or PHIL 22 or PHIL 23 or PHIL 24 or PHIL 80E or BME 80G/PHIL 80G or PHIL 80M or PHIL 80S; and PHIL 100A or PHIL 100B or PHIL 100C.,"Problems about form, meaning, and interpretation in art, as found in major aesthetic theories from the philosophical tradition, and also in a variety of encounters between recent philosophy and the arts.",None,
Philosophy,PHIL,153,Philosophy of Race,5.0,Prerequisite(s): PHIL 9; one from course PHIL 11 or PHIL 22 or PHIL 23 or PHIL 24 or PHIL 80E or BME 80G/PHIL 80G or PHIL 80M or PHIL 80S; and PHIL 100A or PHIL 100B or PHIL 100C.,Topics include conceptual-analytical and political-social issues. Selected topics may include: the ontology of race; race as real or constructed; scientific understandings of race; race and identity; and color-blind versus color-sensitive theories of justice and political policy.,None,
Philosophy,PHIL,190,Senior Seminar,5.0,None,"Special topics. Format varies each quarter. Prerequisite(s): PHIL 9; and two from PHIL 100A, PHIL 100B, and PHIL 100C. Enrollment restricted to senior philosophy majors and by permission of the instructor.",None,
Philosophy,PHIL,195A,Senior Essay,5.0,None,Preparation of senior essay (approximately 25 pages) during one quarter. Students submit petition to sponsoring agency.,None,
Philosophy,PHIL,195B,Senior Essay,5.0,None,"Under exceptional circumstances, a second senior essay continuing the work of the first essay is permitted but only when the first senior essay has been completed. Students submit petition to sponsoring agency.",None,
Philosophy,PHIL,199,Tutorial,5.0,None,,None,
Philosophy,PHIL,199F,Tutorial,2.0,None,Students submit petition to sponsoring agency.,None,
Philosophy,PHIL,225,The Pittsburgh School,5.0,Enrollment is restricted to graduate students.,"Surveys representative works by three iconic ''Pittsburgh School'' thinkers, Wilfrid Sellars, Robert Brandom, and John McDowell, and how the issues they pursue, and the way they approach them, forms a unique and important line of thought in contemporary philosophy. These constitute an important counterexample to any claim that the problems and approaches of continental and analytic philosophy cannot be fruitfully integrated, or that analytic philosophy remains fated to be ahistorical. Course examines how Kant and Hegel, and Heideggar as well, powerfully inform the philosophical writings of all three. Also investigates how Sellars articulates an original philosophical vision that his younger colleagues and intellectual heirs at Pittsburgh further develop and yet make their own.",None,
Philosophy,PHIL,202,Topics in Ancient Greek Philosophy,5.0,Enrollment is restricted to philosophy graduate students.,Topics will vary each quarter and will focus on some major ancient Greek philosophical figure or work.,None,
Philosophy,PHIL,203,Autism,5.0,Enrollment is restricted to graduate students.,"Explores autism and its implications for various fields of inquiry, especially philosophy. Previous familiarity with autism is not presupposed. Some background in philosophy of mind, cognitive science, and psychology recommended.",None,
Philosophy,PHIL,213,Origins of Analytic Philosophy,5.0,Enrollment is restricted to graduate students.,"Analytic philosophy remains the dominant philosophical style worldwide. As a style of philosophy, analytic philosophy places emphasis on logical form and on the use of logical structure as the key element for evaluating the normative status (the logical merits) of a specific position. The history of analytic philosophy remains key since core debates turn on the status of logic as a supposedly value-neutral tool. This impacts philosophical understanding regarding logic, mathematics, and the relation of these areas to the natural and social sciences.
",None,
Philosophy,PHIL,214,Probability and Confirmation,5.0,Enrollment is restricted to graduate students.,"Studies the philosophical foundations of probability, induction, and confirmation. Different interpretations of probability studied, and solutions to various problems and paradoxes investigated. Students cannot receive credit for this course and PHIL 114.",None,
Philosophy,PHIL,222,Metaphysics,5.0,Enrollment is restricted to philosophy graduate students.,"Advanced introduction to topics in 20th century and contemporary analytic metaphysics. Divided into five main parts dealing, respectively, with issues about the nature of existence, properties, time, change and persistence, and material constitution.",None,
Philosophy,PHIL,224,Philosophy of Language,5.0,Enrollment is restricted to philosophy graduate students.,"Advanced introduction to issues in the philosophy of language—primarily concerning the nature of reference, meaning, and truth. Works from such 20th-century figures as Russell, Wittgenstein, Kripke, Lewis, and Putnam discussed. Topics include what it is for a sign or a bit of language to be meaningful, or for it to identify or represent something; what it is for a statement to be truthful; what it is to be a language; and how reference works when attributed to beliefs.",None,
Philosophy,PHIL,231,Epistemology,5.0,Enrollment is restricted to philosophy graduate students.,"May focus on topics such as naturalized epistemology, probabilistic epistemology, theories of justification, a priori knowledge, memory, and virtue epistemology.",None,
Philosophy,PHIL,232,Advanced Topics in Value Theory,5.0,Enrollment is restricted to philosophy graduate students.,"Considers topics central to philosophical questions about value: ethics, normativity, practical reason, relativism, skepticism, responsibility, motivation, emotion, and so forth. In some instances, the investigation will proceed through influential historical figures, ancient to modern.",None,
Philosophy,PHIL,233,Seminar in Philosophy of Mind,5.0,Enrollment is restricted to graduate students.,A study of one or more topics in contemporary philosophy of mind.,None,
Philosophy,PHIL,235,Philosophy of Psychology,5.0,"Prerequisite(s): One course in philosophy, psychology, or linguistics. Enrollment is restricted to graduate students.","Looks at philosophical issues raised by current research on the nature of perception, cognition, and consciousness in psychology and cognitive science or neuroscience. Can there be a science of the mind? Could machines be conscious? Do animals have minds? How did the mind evolve? These and a host of related questions form the subject matter of this course.",None,
Philosophy,PHIL,237,Making Up the Mind,5.0,Enrollment is restricted to graduate students.,"How does the mind come to be a thing which science can study? Readings focus on how diagnostic categories, for example, multiple personality disorder, attain scientific cachet and what issues surround the medicalization of the mind.",None,
Philosophy,PHIL,239,Philosophy of Religion,5.0,Enrollment is restricted to philosophy graduate students or by permission of instructor.,Investigation of various topics in philosophy of religion.,None,
Philosophy,PHIL,246,"Ethics, Nature, and Natural Selection",5.0,Enrollment is restricted to graduate students.,"Explores the role, if any, that Darwinian theory and evolutionary biology should have on ethical theory. Topics range from classic work, including Darwin and classic expositors, to influential contemporary work on natural selection, in light of the best philosophical literature.",None,
Philosophy,PHIL,270,Research Seminar,5.0,Enrollment is restricted to philosophy graduate students. Other students may enroll with instructor permission.,"A research seminar to develop the skills of the profession with special focus on critical reading, constructing feedback, and philosophical research and writing. Enrollment is restricted to third-year Ph.D. students, and students must complete it by the end of their third year.",None,
Philosophy,PHIL,280,Graduate Colloquia Course,2.0,Enrollment is restricted to philosophy graduate students.,This colloquia series sponsors speakers each quarter. Students must attend all colloquia and are encouraged to form discussion groups after each lecture.,None,
Philosophy,PHIL,281,The Pedagogy of Philosophy,2.0,Enrollment is restricted to graduate students.,"Provides training for graduate students in university-level pedagogy in general and in the pedagogy of philosophy specially, under the supervision of a faculty member.",None,
Philosophy,PHIL,290A,Philosophy of History,5.0,Enrollment is restricted to graduate students.,"Examines issues that arise with respect to constructing histories. Inter alia, these include: the traditional philosophy of history (e.g., Hegel and Marx); modes of explanation (including narrative); the reality of the past; and underdetermination in history.",None,
Philosophy,PHIL,290C,Advanced Topics in Ethics,5.0,Enrollment is restricted to philosophy graduate students.,"Topics vary but the course focuses on major questions in contemporary ethical theory, or figures influential on contemporary moral philosophy. Examines different foundational ethical principles and arguments for those principles, contrasting accounts of moral action and moral motivation, as well as the epistemological and motivational role of emotions in ethical theory.",None,
Philosophy,PHIL,290F,Topics in Philosophy of Biology,5.0,Enrollment is restricted to graduate students.,"Philosophy of biology is one of the fastest-growing areas of philosophy of science. Course is designed to give seniors and graduate students an overview of many of the diverse topics currently under discussion in modern philosophy of biology and provide a foundation for further research, regardless of previous experience with the biological sciences.",None,
Philosophy,PHIL,290H,Environmental Ethics,5.0,Enrollment is restricted to graduate students.,"What is our proper moral stance toward the natural environment? This question encompasses our ethical relations to individual non-human animals, to other species of living beings, and toward the biotic community as a whole. It leads us to consider the broader question: What makes anything at all worthy of our moral respect or even our moral consideration? How are we to understand the very idea of the environment, the distinction between the human world, and the natural world, and the relationships between them.",None,
Philosophy,PHIL,290J,Advanced Topics in the History of Ethics,5.0,Enrollment is restricted to graduate students.,"Careful study of any one of the main moral theories in the history of philosophy, with some emphasis on the relation to contemporary moral philosophy.",None,
Philosophy,PHIL,290K,Philosophical Matters of Scientific Practice,5.0,Enrollment is restricted to graduate students.,"Considers the relevance of philosophical matters to the practice of science. Using quantum physics as a case study, explores historical and contemporary perspectives on issues such as those raised by the Schrodinger cat paradox, Bell's inequalities, and quantum erasers.",None,
Philosophy,PHIL,290O,Majors Figures in the History of Philosophy,5.0,Enrollment is restricted to philosophy graduate students.,"Focuses on philosophical writings and significance of a single major figure in the history of philosophy, ancient, medieval, or modern.",None,
Philosophy,PHIL,290P,Major Figures in Contemporary Philosophy,5.0,Enrollment is restricted to philosophy graduate students.,"Focuses on philosophical writings and significance of a single figure in contemporary (20th- and 21st-century) philosophy. May include, but not be limited to, Russell, Whitehead, Wittgenstein, Husserl, Carnap, Murdoch, Quine, Irigaray, Derrida, and Davidson.",None,
Philosophy,PHIL,290Q,Philosophy of Mathematics,5.0,Enrollment is restricted to graduate students.,Introduction to the problems of contemporary analytic philosophy of mathematics. Do mathematical objects exist? Are mathematical statements true? How can we know? We will examine the historical background to contemporary debates and the positions which have been taken within them.,None,
Philosophy,PHIL,290S,Topics in the Philosophy of Science,5.0,Enrollment is restricted to graduate students.,"An examination of a topic in current philosophy of science. The material for the course is chosen from topics such as realism and instrumentalism, scientific explanation, space and time, the confirmation of theories, laws of nature, and scientific abstraction.",None,
Philosophy,PHIL,290W,History of Consciousness,5.0,Enrollment is restricted to graduate students.,"Historical study of philosophical theories of consciousness and self-consciousness. Problems include the relation of self and other, consciousness and body, and self-consciousness and ethical agency. Readings are from Kant, Hegel, Nietzsche, and Heidegger, followed by phenomenologists, poststructuralists, and analytic philosophy.",None,
Philosophy,PHIL,294,Teaching-Related Independent Study,5.0,None,Directed graduate research and writing coordinated with the teaching of undergraduates.,None,
Philosophy,PHIL,295,Directed Reading,5.0,None,Directed reading which does not involve a term paper.,None,
Philosophy,PHIL,295F,Readings in Philosophy,2.0,None,Focuses on selected philosophical areas and/or specific philosophers. Students meet with the instructor to discuss readings and deepen their knowledge on a particular subject. Enrollment restricted to graduate students.,None,
Philosophy,PHIL,296,Special Student Seminar,5.0,None,A seminar for graduate students arranged between students and a faculty member. Students submit petition to sponsoring agency.,None,
Philosophy,PHIL,297,Independent Study,5.0,None,Students submit petition to sponsoring agency.,None,
Philosophy,PHIL,297F,Independent Study,2.0,None,Students submit petition to course sponsoring agency. Enrollment restricted to graduate students.,None,
Philosophy,PHIL,299,Thesis Research,5.0,None,Enrollment restricted to students who have advanced to candidacy.,None,
Physical Education,PHYE,5A,Aquatics: Non-Swimmer Swimming Level I,0.0,None,"Coeducational. Water exploration and primary skills development. Course is designed to teach only non-swimmers how to swim. The following is taught: Red Cross swimming instruction in overcoming fears, water adjustment, floating, breath holding, and rhythmic breathing. Skills to be learned are: water entries, sculling, treading, elementary backstroke, freestyle, methods of water safety, and survival techniques. Prerequisite(s): instructor determines skill level at first class meeting.",None,
Physical Education,PHYE,5B,Aquatics: Swimming Level I,0.0,None,"Coeducational. Primary skills development. Course is designed to teach ''non-swimmers'' how to swim better. The following is taught: Red Cross swimming instruction in overcoming fears, water adjustment, floating, breath holding, and rhythmic breathing. Skills to be learned are: water entries, sculling, treading, elementary backstroke, freestyle, methods of water safety, and survival techniques. Prerequisite(s): instructor determines skill level at first class meeting.",None,
Physical Education,PHYE,5C,Aquatics: Swimming Level II,0.0,None,"Coeducational. Stroke readiness and development. Course is for those who have completed Swimming Level I or who can swim freestyle and demonstrate elementary backstroke. Skills to be learned are underwater swimming, turns, improvement of freestyle and elementary backstroke, beginning side stroke, backstroke, breaststroke, diving, personal safety skills, and basic rescue techniques. Prerequisite(s): instructor determines skill level at first class meeting, which involves passing Swimming Level I course or demonstrating equivalent skills.",None,
Physical Education,PHYE,5E,Aquatics: Lifeguard Training (LT),0.0,None,"Red Cross certified lifeguard training. Provides the necessary minimum skills training to qualify as a non-surf lifeguard. Certification includes CPR Pro, AED, PDT, D2, ADMIN, and Title 22 First Aid. Candidates must successfully pass final skill tests and a written final exam with 80 percent score. Prerequisite(s): must have ability to swim 500 yards in ten minutes, tread water for one minute, strong swimming skills in free, back, breast, side, and elementary backstroke; must purchase Red Cross LT textbook.",None,
Physical Education,PHYE,5G,Aquatics: Swimming/Conditioning,0.0,None,"Open to all students who wish to explore swimming as a conditioning and fitness exercise. Students should know three competitive strokes, and should be able to swim fifteen minutes without stopping. Short health and fitness lectures precede some classes. Prerequisite(s): instructor determination at first class meeting.",None,
Physical Education,PHYE,5R,Aquatics: Basic Scuba Diving,0.0,None,"Coeducational. Sections geared toward the successful completion of NAUI Scuba Diver Certification. The course is divided into three parts: lecture, pool lab, and open water experience. Four open water training dives are offered. Emphasis is on training for open water scuba diving, using the beach as a base of operation. Prerequisite(s): pass swimming skills tests and medical clearance. It is strongly recommended that students enroll in PHYE 5S.",None,
Physical Education,PHYE,5S,Aquatics: Advanced Scuba Diving,0.0,None,Coeducational. Sections are offered to facilitate the development of the basic scuba diver's open water techniques. A minimum of six open water experiences is offered. Course is geared toward successful completion of NAUI  Advanced Scuba Diver Certification. Prerequisite(s): PHYE 5R or pass swimming skills test and medical clearance.,None,
Physical Education,PHYE,5T,Scuba Rescue Diving,0.0,None,"Coeducational. Course geared toward the successful completion of NAUI Rescue Diver Certification. Course consists of lectures, pool laboratory, and open-water experience. Emphasis is on training divers to manage risks and effectively handle limited in-water problems. Prerequisite(s): Scuba certification and medical clearance.",None,
Physical Education,PHYE,9B,Boating: Beginning Dinghy Sailing,0.0,None,"Coeducational. Introductory course in practical boating safety using 15-foot sailboats. Includes introduction to rigging, nomenclature, seamanship, proper boat-handling techniques, and general boating and aquatic safety. Satisfactory completion meets prerequisites for intermediate-level dinghy course. Prerequisite(s): swimming ability.",None,
Physical Education,PHYE,9C,Boating: Intermediate Dinghy Sailing,0.0,Prerequisite(s): PHYE 9B or equivalent skills.,Coeducational. Course includes a review of basic sailing with an emphasis on the further development and refinement of small-boat sailing techniques. Fifteen-foot sailboats are used with two students per boat.,None,
Physical Education,PHYE,9D,Boating: Advanced Dinghy Sailing,0.0,Prerequisite(s): PHYE 9C or equivalent skills.,Coeducational. For students interested in high-performance dinghy sailing. Learn to sail solo in the Olympic-class Laser or fly the spinnaker on the RS Vision. Includes special techniques used in racing conditions. Wetsuits are required.,None,
Physical Education,PHYE,9H,Boating: Basic Rowing,0.0,None,"Coeducational. Course designed to cover types of rowing boats, nomenclature, fundamental skills, and specific safety and rescue aspects related to the activity. Students will row singly as well as in groups using 15-foot to 22-foot rowing dories. Prerequisite(s): swimming ability.",None,
Physical Education,PHYE,9J,Boating: Intermediate Rowing,0.0,Prerequisite(s): successful completion of PHYE 9H or equivalent skills.,Coeducational intermediate course designed to cover more advanced rowing techniques and the skills needed for safe open water rowing. Prerequisite(s): basic rowing or permission of instructor.,None,
Physical Education,PHYE,9K,Boating: Ocean Kayaking,0.0,None,Co-educational course that teaches novice kayakers the skills to safely use UCSC kayaks in Monterey Bay. Topics include: basic paddling strokes and maneuvers; self and assisted deep-water rescues; beach launching; landing through surf; and marine hazards and navigation.,None,
Physical Education,PHYE,9S,Boating: Beginning Keelboat Sailing,0.0,Prerequisite(s): PHYE 9C or equivalent skills.,"Coeducational. Combines hands-on rigging and docking practice in the harbor and sailing practice on Monterey Bay with instruction in sail-trimming, de-powering, powering-up, person-overboard recovery techniques, boating safety, weather, ocean conditions, sailing theory, rigging, navigation, and the maritime rules of the road. Twenty-seven foot, ultralight, displacement keelboats are used.",None,
Physical Education,PHYE,9T,Boating: Intermediate Keelboat Sailing,0.0,Prerequisite(s): PHYE 9S.,"Coeducational. Further development and refinement of boat-handling techniques, including advanced maneuvering, anchoring, and racing with an introduction to the use of spinnakers.",None,
Physical Education,PHYE,9X,Boating: Advanced Keelboat Sailing,0.0,None,"Coeducational. Designed for the experienced sailor who desires to bareboat larger vessels in the future. Focus is on managing boat systems, navigation, anchoring and passage-making on a 34-foot sailboat. Prerequisite(s): successful completion of PHYE 9T and 40 or more hours of keelboat usage. Enrollment is by instructor approval only.",None,
Physical Education,PHYE,15B,Court Sports: Basketball,0.0,None,"Coeducational. Introductory course providing instruction in fundamentals, offensive and defensive strategies, rules, and conditioning designed primarily for beginning and intermediate level players.",None,
Physical Education,PHYE,15N,Court Sports: Tennis,0.0,None,"Coeducational. Introductory course introducing the basics of forehand, backhand, and serve and introduces the volley, overhead, and lob.",None,
Physical Education,PHYE,15S,Court Sports: Sand Volleyball,0.0,None,"Coeducational. Introductory course offered for students who desire to learn and improve the basic skills, as well as to understand the rules.",None,
Physical Education,PHYE,15T,Court Sports: Volleyball,0.0,None,"Coeducational. Introductory course for students who desire to learn and improve the basic skills, as well as to understand the rules.",None,
Physical Education,PHYE,20A,Dance: Ballet,0.0,None,"Coeducational. Introductory course with emphasis on principles of movement, style, and execution of ballet technique.
",None,
Physical Education,PHYE,20C,Dance: Jazz,0.0,None,"Coeducational. Introductory course of jazz dance emphasizing basic technique, styling, rhythm, and isolations.
",None,
Physical Education,PHYE,20D,Dance: Modern,0.0,None,"Coeducational. Introductory course with an emphasis on basic techniques and building phrases of movement.
",None,
Physical Education,PHYE,25A,Fencing: Epee,0.0,None,"Coeducational. Basic instruction in the techniques, strategy, and general methodology of modern fencing.  Emphasis on épée fencing as a development from the traditional French and Italian dueling sword styles as they have evolved to form the modern electrical game.",None,
Physical Education,PHYE,28K,Field Sports: Soccer,0.0,None,"Coeducational. Sections are offered in field soccer and indoor soccer. Instruction in the basic techniques, tactics, laws of the game, and injury prevention for players of all levels. Prerequisite(s): determination at first class meeting.",None,
Physical Education,PHYE,30J,Fitness Activities: Strength Training,0.0,None,"Coeducational. Introduction to safe and effective methods of weight training and other personal conditioning activities. Topics covered include proper weight-training techniques, care of body and equipment, and elementary exercise physiology.",None,
Physical Education,PHYE,30L,Fitness Activities: Yoga Exercises,0.0,None,Coeducational. Offered at beginning levels of a variety of yoga exercises.,None,
Physical Education,PHYE,43A,Martial Arts: Aikido I,0.0,None,"Coeducational. Introductory-level course in nonviolent, noncompetitive Japanese martial art emphasizing mind-body harmony, balance, relaxation, and the understanding of vital energy. Aikido self-defense techniques aim toward the creative resolution of conflict and the growth of the individual.",None,
Physical Education,PHYE,43B,Martial Arts: Aikido II,0.0,None,"Coeducational. Intermediate-level course in nonviolent, noncompetitive Japanese martial art emphasizing mind-body harmony, balance, relaxation, and the understanding of vital energy. Aikido self-defense techniques aim toward the creative resolution of conflict and the growth of the individual.
",None,
Physical Education,PHYE,209B,Boating: Graduate Beginning Dinghy Sailing,0.0,Prerequisites(s): swimming ability. Enrollment is restricted to graduate students.,"Coeducational. Introductory course in practical boating safety using 15-foot sailboats. Includes introduction to rigging, nomenclature, seamanship, proper boat-handling techniques, and general boating and aquatic safety. Satisfactory completion meets prerequisites for intermediate-level dinghy course.",None,
Physical Education,PHYE,209C,Boating: Graduate Intermediate Dinghy Sailing,0.0,"Prerequisite(s): PHYE 9B or PHYE 209B, or equivalent skills; and swimming ability. Enrollment is restricted to graduate students.",Coeducational. Course includes a review of basic sailing with an emphasis on the further development and refinement of small-boat sailing techniques. Fifteen-foot sailboats are used with two students per boat.,None,
Physical Education,PHYE,209S,Boating: Grad Student Beginning Keelboat Sailing,0.0,Prerequisite(s): PHYE 9C or PHYE 209C. Enrollment is restricted to graduate students.,"Coeducational. Combines hands-on rigging and docking practice in the harbor and sailing practice on Monterey Bay with instruction in sail-trimming, de-powering, powering-up, person-overboard recovery techniques, boating safety, weather, ocean conditions, sailing theory, rigging, navigation, and the maritime rules of the road. Twenty-seven foot, ultralight, displacement keelboats are used.",None,
Physics,PHYS,1A,Physics for Everyone,5.0,None,"Explores some of the great topics in classical and modern physics, including relativity, and the connections to a broad range of inquiry, from daily life to cosmology. Math, mainly algebra, is used in a way that is completely accessible to everyone. No previous knowledge of physics is necessary.
",si,
Physics,PHYS,1B,Physics for Everyone,5.0,None,"Explores some of the great topics in classical and modern physics, including thermal physics, quantum mechanics, and the constituents of matter, and their connections to a broad range of inquiry, from daily life to particle physics and cosmology. Probabilistic evidence, backgrounds, statistical fluctuations and systematic uncertainties, discovery significance, what we infer, and what can go wrong, are illustrated in some depth. Math is used in a way that is completely accessible to everyone. No previous knowledge of physics or statistics is necessary.
",sr,
Physics,PHYS,2,The Physicist's Toolbox,2.0,Enrollment is restricted to first-year and second-year students.,"Prepares students for success in subsequent classes in physics and astrophysics. Course is designed for students majoring or considering majoring in physics, applied physics, or astrophysics. Includes overview of physics and astrophysics, and their major tools: experiment, theory, observation, and computation. Provides conceptual overview of the top-level theoretical approaches including classical mechanics, quantum mechanics, and statistical mechanics. Also reviews problem-solving skills for work in subsequent classes, including the physicist&#39;s approach to calculus, working intuitively with graphs, solving simultaneous equations, and understanding equations conceptually. Examines the educational path to different physics careers, physics as a collaborative discipline, and effective methods for group work as well as individual study.",None,
Physics,PHYS,5A,Introduction to Physics I,5.0,"Prerequisite(s): MATH 19A or MATH 20A. Concurrent enrollment in PHYS 5L, and either MATH 19B or MATH 20B, is required.","Elementary mechanics. Vectors, Newton's laws, inverse square force laws, work and energy, conservation of momentum and energy, and oscillations.",mf,
Physics,PHYS,5B,Introduction to Physics II,5.0,Prerequisite(s): PHYS 5A and PHYS 5L and MATH 19A or MATH 20A; concurrent enrollment in PHYS 5M is required. Corequisite: MATH 19B or MATH 20B.,"A continuation of PHYS 5A. Wave motion in matter, including sound waves. Geometrical optics, interference and polarization, statics and dynamics of fluids.",si,
Physics,PHYS,5C,Introduction to Physics III,5.0,Prerequisite(s): PHYS 5A and MATH 19B or MATH 20B. Concurrent enrollment in PHYS 5N is required.,"Introduction to electricity and magnetism. Electromagnetic radiation, Maxwell's equations.",si,
Physics,PHYS,5D,Introduction to Physics IV,5.0,"Prerequisite(s): PHYS 5A and PHYS 5L, or PHYS 6A and PHYS 6L; and PHYS 5B or PHYS 6B; and MATH 19B or MATH 20B.","Introduces temperature, heat, thermal conductivity, diffusion, ideal gases, laws of thermodynamics, heat engines, and kinetic theory. Introduces the special theory of relativity and the equivalence principle. Includes the photoelectric effect, the Compton effect, matter waves, atomic spectra, and the Bohr model.",None,
Physics,PHYS,5L,Introduction to Physics I Laboratory,1.0,Prerequisite(s): concurrent enrollment in PHYS 5A is required.,Laboratory sequence illustrating topics covered in PHYS 5A. One three-hour laboratory session per week.,None,
Physics,PHYS,5M,Introduction to Physics II Laboratory,1.0,Prerequisite(s): PHYS 5A and PHYS 5L; concurrent enrollment in PHYS 5B is required.,Laboratory sequence illustrating topics covered in PHYS 5B. One three-hour laboratory session per week.,None,
Physics,PHYS,5N,Introduction to Physics Laboratory III,1.0,Prerequisite(s): PHYS 5L. Concurrent enrollment in PHYS 5C is required.,Laboratory sequence illustrating topics covered in PHYS 5C. One three-hour laboratory session per week.,None,
Physics,PHYS,6A,Introductory Physics I,5.0,Prerequisite(s): MATH 11A or MATH 19A or MATH 20A or AM 15A. Concurrent enrollment in PHYS 6L is required.,"Elementary mechanics. Vectors, Newton's laws, inverse square force laws, work and energy, conservation of momentum and energy, and oscillations.",mf,
Physics,PHYS,6B,Introductory Physics II,5.0,Prerequisite(s): PHYS 5A and PHYS 5L or PHYS 6A and PHYS 6L; and MATH 11B or MATH 19B or MATH 20B or AM 15B.,"A continuation of PHYS 6A. Geometric optics; statics and dynamics of fluids; introduction to thermodynamics, including temperature, heat, thermal conductivity, and molecular motion; wave motion in matter, including sound waves.",si,
Physics,PHYS,6C,Introductory Physics III,5.0,"Prerequisite(s): PHYS 5A and PHYS 5L or PHYS 6A and PHYS 6L, and MATH 11B or MATH 19B or MATH 20B or AM 15B.",Introduction to electricity and magnetism. Elementary circuits; Maxwell's equations; electromagnetic radiation; interference and polarization of light.,si,
